platform_State,platform_LGA,archetype,archetype_type,zero_dose_rate_pct,zero_dose_children,edu_mean_years_women_15_49,stunting_prev_u5,wasting_prev_u5,underweight_prev_u5,dpt1_3_dropout,poverty_rate,exclusive_breastfeeding,ors_coverage,anc4plus,delivery_hf,improved_water,travel_time_hc,relative_wealth_index,conflict_events,conflict_fatalities
Osun,Boluwaduro,4,Peri-urban / Migrant Dense (transitional),13.64,368.0,8.73616003,0.256690056,0.078432157,0.144652113,0.231634504,0.170254,0.376847397157942,31.4920826656377,0.9071345329284668,0.8452810049057007,0.810746431350708,4.768358971461777,-0.18568,1,0
Osun,Boripe,4,Peri-urban / Migrant Dense (transitional),6.48,342.0,8.054208064,0.2622284,0.080821239,0.148968381,0.232478851,0.4809,0.371158158567761,32.0976233241255,0.9257726669311523,0.8849613070487976,0.9239956736564636,2.997282883216595,0.1792142857142857,8,5
Osun,Ede North,4,Peri-urban / Migrant Dense (transitional),12.22,390.0,8.753762058,0.245302282,0.083326138,0.155256746,0.203809631,0.386285,0.34944548815227,31.7710043597282,0.9203594071524483,0.8626853397914341,0.9264884676252093,1.616067813921578,0.3714736842105263,11,7
Osun,Ede South,4,Peri-urban / Migrant Dense (transitional),14.14,406.0,8.414993837,0.257551796,0.084152074,0.162921832,0.195659167,0.453335,0.324824313546069,32.1400284225586,0.9161854794150904,0.8387700632998818,0.8936800705759149,3.193499695026993,-0.1523055555555556,3,1
Osun,Egbedore,4,Peri-urban / Migrant Dense (transitional),14.89,419.0,9.72472339,0.228207435,0.087547811,0.156159712,0.214385956,0.434318,0.348649630737523,31.3891483296165,0.9183859458336463,0.8673678178053635,0.9033996875469501,2.516480576568449,-0.01026,2,2
Osun,Ejigbo,4,Peri-urban / Migrant Dense (transitional),9.71,490.0,8.315528163,0.255298549,0.084205671,0.171146638,0.169876551,0.175702,0.336743830167833,31.2455041026882,0.8839880999396829,0.8146719091078815,0.8457411597756779,2.606953415068069,-0.1228070175438596,2,3
Osun,Ife Central,4,Peri-urban / Migrant Dense (transitional),8.88,565.0,8.734815157,0.244938737,0.077578611,0.147161769,0.225307778,0.0882916,0.362990104299503,33.633590627832,0.9135733286539713,0.8640139261881511,0.8497079213460287,3.132251848493304,0.2719230769230769,13,8
Osun,Ife East,4,Peri-urban / Migrant Dense (transitional),14.2,1019.0,8.299124083,0.263916715,0.077924982,0.156674905,0.201108026,0.231487,0.378265247334682,32.772817154923,0.90785813331604,0.8515253861745199,0.7101825078328451,4.332028700228459,-0.1314883720930232,1,0
Osun,Ife North,4,Peri-urban / Migrant Dense (transitional),7.29,425.0,9.884861973,0.222538906,0.083473281,0.153922347,0.248176724,0.201104,0.413269312436137,32.2833731921089,0.8907108306884766,0.8208622179533306,0.5840654875102796,6.291484325005333,-0.2481276595744681,4,3
Osun,Ife South,4,Peri-urban / Migrant Dense (transitional),8.42,431.0,7.925357191,0.2661317,0.075656077,0.157931874,0.205198676,0.179594,0.362127908829456,32.1528003252585,0.8220528380511558,0.7506221614471854,0.3657257393614887,19.01337038590604,-0.4263592233009709,1,1
Osun,Ifedayo,4,Peri-urban / Migrant Dense (transitional),19.12,273.0,8.97732817,0.262362825,0.073995379,0.14546372,0.223142896,0.198179,0.3402203494739,31.6839491726226,0.8838553795447717,0.7971449631911057,0.763842876140888,3.621809066480892,-0.1655714285714286,3,1
Osun,Ifelodun,4,Peri-urban / Migrant Dense (transitional),12.98,476.0,9.1526587,0.237279456,0.08257951,0.14731715,0.233244598,0.106733,0.384117784790831,31.9239067870029,0.9144217491149902,0.8624931335449219,0.8936931610107421,4.824452545683263,0.05445833333333334,7,4
Osun,Ila,4,Peri-urban / Migrant Dense (transitional),14.55,344.0,8.463071308,0.254529333,0.076818369,0.145386569,0.225810855,0.111057,0.345205604851439,31.4209618417117,0.8846613810612605,0.8159894209641677,0.7520911143376277,3.540151742788462,-0.193,2,0
Osun,Ilesha East,5,Urban Slums (better-off urban core),,,9.807749988,0.225393164,0.077907181,0.141946827,0.261272809,0.141802,0.417484656643097,30.3702021197766,0.9074005126953125,0.8740486145019531,0.8257452011108398,3.238071564705141,0.3400769230769231,23,25
Osun,Ilesha West,4,Peri-urban / Migrant Dense (transitional),,,10.24000109,0.218527639,0.081290236,0.14330974,0.253917452,0.352868,0.413002205496438,29.811129736037,0.9113047673152044,0.8849391203660232,0.8663876606867864,2.416093475964605,0.5625555555555555,1,0
Osun,Irepodun,4,Peri-urban / Migrant Dense (transitional),10.82,492.0,9.032750634,0.241287264,0.082408899,0.152538898,0.181397097,0.113635,0.352780104919918,31.148900481494,0.910194206237793,0.8686853408813476,0.9023015975952149,3.716330464680989,-0.20125,4,4
Osun,Irewole,4,Peri-urban / Migrant Dense (transitional),8.61,468.0,9.335544056,0.229608533,0.085582354,0.161058298,0.213905577,0.114867,0.376796289526305,34.3986162541306,0.8836042230779474,0.7956343564120206,0.64994816346602,5.076708984375,-0.2756363636363636,6,8
Osun,Isokan,4,Peri-urban / Migrant Dense (transitional),10.25,398.0,7.253301771,0.279884649,0.082855198,0.176067947,0.223192061,0.217143,0.331106530811334,33.3392471263812,0.8738539322562839,0.7618751525878906,0.5733639260996943,5.352094029017858,-0.139225,9,12
Osun,Iwo,4,Peri-urban / Migrant Dense (transitional),5.91,430.0,9.126390778,0.2358831,0.085178308,0.169182075,0.222442724,0.0875569,0.375940181124638,32.0949257158063,0.8984333219982329,0.822260266258603,0.8925887516566685,3.462189592633929,-0.03513157894736842,7,6
Osun,Obokun,4,Peri-urban / Migrant Dense (transitional),13.44,598.0,8.418765551,0.26298136,0.078905838,0.150510021,0.242632437,0.20284,0.368648361702641,30.9785972966863,0.8978169089869449,0.8533727746260794,0.7295170332256117,4.209635538129664,-0.1323896103896104,11,2
Osun,Odo-Otin,4,Peri-urban / Migrant Dense (transitional),6.65,335.0,8.596669531,0.266017735,0.080245528,0.153762762,0.206293547,0.405134,0.337286451077306,31.431947621456,0.8756541338833895,0.8008142818104137,0.806110988963734,2.938900499458772,0.03137142857142857,7,4
Osun,Ola-Oluwa,4,Peri-urban / Migrant Dense (transitional),16.17,469.0,7.745023784,0.269528031,0.081935429,0.175369418,0.197123891,0.256921,0.317316499289775,31.5889757437832,0.895386726625504,0.8214084256079889,0.8467282325990738,4.707901711474501,-0.2663148148148148,1,0
Osun,Olorunda,4,Peri-urban / Migrant Dense (transitional),11.61,582.0,10.13757884,0.222534598,0.088758657,0.1515524,0.221344268,0.132935,0.361531754379678,31.0881221883375,0.9167261123657227,0.8712543249130249,0.8889550566673279,5.00030957471143,-0.01975000000000001,1,0
Osun,Oriade,4,Peri-urban / Migrant Dense (transitional),7.42,419.0,8.741922045,0.255108797,0.077112607,0.149602314,0.247786005,0.324447,0.330199295689469,30.427892113312,0.8839767857601768,0.8435518365157278,0.7021869860197368,4.84556320575105,-0.006599999999999997,5,2
Osun,Orolu,4,Peri-urban / Migrant Dense (transitional),13.43,526.0,9.677601905,0.231426244,0.086479658,0.159682218,0.214573955,0.391907,0.369146479820489,32.1963149639754,0.9189087549845377,0.8761546346876357,0.9255040486653646,3.081542447081998,-0.1306923076923077,6,14
Osun,Osogbo,5,Urban Slums (better-off urban core),3.83,227.0,9.192055042,0.235596882,0.083822654,0.151408489,0.244336762,0.197316,0.428871992939603,31.0509808762687,0.9269905090332031,0.8922340393066406,0.9827643394470215,1.23860252560593,0.7347058823529412,80,35
Oyo,Afijio,4,Peri-urban / Migrant Dense (transitional),14.19,748.0,7.671487659,0.262255308,0.080043672,0.177032844,0.154613468,0.0994799,0.305780342277783,30.2632297355823,0.8321894175970732,0.732979276287022,0.7915230936078883,8.194297847510374,-0.3730526315789474,3,3
Oyo,Akinyele,5,Urban Slums (better-off urban core),18.37,1551.0,9.357417754,0.234180332,0.08069575,0.165907662,0.154126225,0.453231,0.306762747956995,32.5254163317704,0.8862009609446806,0.7699965869679171,0.8145794587976792,3.231872339829749,-0.03523188405797101,39,34
Oyo,Atiba,4,Peri-urban / Migrant Dense (transitional),9.33,625.0,6.555306173,0.292867361,0.079945471,0.180132109,0.182317223,0.31464,0.305230618358072,27.3803895868867,0.6717786577012804,0.5889885796440972,0.7126670837402344,12.15876148105626,-0.5373423423423423,3,0
Oyo,Atisbo,2,Conflict-Affected / Nomadic,20.03,878.0,5.108568722,0.298240679,0.074403723,0.169290724,0.316192061,0.0723158,0.271746897222471,23.9067037700818,0.5276126396365282,0.435836605909394,0.4116842223376763,39.56947293275418,-0.4860761421319797,5,5
Oyo,Egbeda,4,Peri-urban / Migrant Dense (transitional),30.71,3472.0,9.562189043,0.232137507,0.085094145,0.169188964,0.170824533,0.04922,0.31726811081464,34.8486328097994,0.8653712272644043,0.754939874013265,0.8629921277364095,3.060616435701885,0.2999444444444445,9,8
Oyo,Ibadan North,5,Urban Slums (better-off urban core),3.47,426.0,10.61266628,0.210629093,0.084597084,0.159426629,0.162105229,0.0537036,0.315162198851725,35.554613027646,0.8796787943158831,0.7917709350585938,0.9902654375348773,0.3584808461806354,1.319142857142857,12,5
Oyo,Ibadan North East,5,Urban Slums (better-off urban core),31.75,4194.0,10.63238323,0.202945324,0.087615191,0.163242709,0.159578776,0.0642175,0.296679050816683,38.1804745924977,0.8726921081542969,0.7431625366210938,0.9933573722839355,0.05411980432622573,1.366333333333333,2,1
Oyo,Ibadan North West,5,Urban Slums (better-off urban core),6.03,370.0,10.48331672,0.213870522,0.08339641,0.159062557,0.161474301,0.0516213,0.327770801446555,34.3798138773382,0.8802682558695475,0.8192284107208252,0.9916972319285074,0.7541999022165934,1.1716,36,27
Oyo,Ibadan South East,5,Urban Slums (better-off urban core),26.99,2866.0,10.7329032,0.206601759,0.084873911,0.159429305,0.159414472,0.0602261,0.274762874999103,35.9483682798734,0.8654739061991373,0.7792015075683594,0.9928340117136637,0.07672900358835856,1.1105,3,5
Oyo,Ibadan South West,5,Urban Slums (better-off urban core),31.55,3559.0,10.65222989,0.213457139,0.084552373,0.161744324,0.16375939,0.392689,0.279985256796481,35.306938249404,0.8754149675369263,0.7909994721412659,0.9936798810958862,0.2038865498134068,1.537,15,17
Oyo,Ibarapa Central,4,Peri-urban / Migrant Dense (transitional),21.7,893.0,7.706579891,0.268400402,0.078915708,0.1895265,0.257380969,0.350408,0.232326772628922,27.2711165238201,0.7735347202845982,0.654452623639788,0.7818253108433315,10.81565551757813,-0.3380952380952381,9,8
Oyo,Ibarapa East,4,Peri-urban / Migrant Dense (transitional),12.6,589.0,7.105898778,0.286227028,0.074929173,0.181685631,0.222233815,0.373542,0.274135453774719,30.0219611892844,0.7588239599157263,0.647982985885055,0.7931608977141203,8.565052286783855,-0.4771523809523809,5,2
Oyo,Ibarapa North,4,Peri-urban / Migrant Dense (transitional),22.7,907.0,6.12734843,0.308913101,0.07424154,0.189505674,0.320323518,0.271341,0.230915134835561,27.3151285320741,0.7440243697747951,0.6675522036668731,0.7469043731689453,15.19412501950687,-0.5062,24,35
Oyo,Ido,4,Peri-urban / Migrant Dense (transitional),18.03,748.0,7.989251295,0.265774539,0.079457137,0.180017178,0.168004624,0.450977,0.29778013599989,31.6789533749377,0.8244652924714265,0.7146027882893881,0.7870876877396195,8.196674733922102,-0.1524742268041237,4,2
Oyo,Irepo,4,Peri-urban / Migrant Dense (transitional),16.46,795.0,4.657460779,0.304185208,0.073273862,0.169848325,0.192056455,0.368181,0.302873333778978,25.3099321962256,0.5545635223388672,0.366054892539978,0.4698786437511444,22.00681550732218,-0.4787395833333334,0,0
Oyo,Iseyin,4,Peri-urban / Migrant Dense (transitional),30.1,3066.0,7.57405362,0.263716684,0.078068827,0.172209481,0.194867983,0.312545,0.268850645515634,27.5015086110786,0.7098091334512789,0.6316657392946008,0.697406089469178,24.38981041379904,-0.5016633986928105,8,2
Oyo,Itesiwaju,4,Peri-urban / Migrant Dense (transitional),14.37,730.0,6.010158571,0.296482552,0.074304234,0.167674796,0.26695633,0.410102,0.288117397538139,26.2175602234006,0.6155223357371795,0.5375379904722556,0.5479564177684295,21.25002447963294,-0.4808787878787879,2,0
Oyo,Iwajowa,4,Peri-urban / Migrant Dense (transitional),18.89,775.0,5.575865039,0.297399133,0.073686677,0.172631078,0.300983324,0.342715,0.22991238178242,25.4773720502026,0.6481387247175179,0.5732537596017723,0.6211324090125577,21.26594286395423,-0.5071652173913044,9,21
Oyo,Kajola,4,Peri-urban / Migrant Dense (transitional),16.39,1310.0,6.944788778,0.278900599,0.074294697,0.162077831,0.242643595,0.108543,0.288109010331687,27.513588542728,0.7520700295766195,0.6690491040547689,0.7330978711446127,16.00105852817746,-0.43995,2,3
Oyo,Lagelu,4,Peri-urban / Migrant Dense (transitional),9.14,540.0,8.373599561,0.248520824,0.081240442,0.170984977,0.168450137,0.388102,0.309124236337342,34.3199042156812,0.8920673247306578,0.7768114766766948,0.8251689787833921,2.909108631646455,0.0319090909090909,4,3
Oyo,Ogbomosho North,4,Peri-urban / Migrant Dense (transitional),24.63,1952.0,8.684668451,0.238639482,0.082794263,0.160974102,0.136918583,0.459666,0.374501374455165,29.724979733623,0.8609378521259015,0.778084241426908,0.9592657822829026,3.274886942355432,0.06179310344827586,8,5
Oyo,Ogbomosho South,4,Peri-urban / Migrant Dense (transitional),23.61,945.0,8.121208176,0.251904281,0.082117625,0.165124229,0.128450623,0.471935,0.358982175678628,30.0949337270348,0.8669984340667725,0.7984511852264404,0.9708294073740641,2.436519507205848,0.3071428571428571,0,0
Oyo,Ogo Oluwa,4,Peri-urban / Migrant Dense (transitional),25.95,675.0,7.301910477,0.27920468,0.080401055,0.173053857,0.151788136,0.411972,0.34646769810773,30.9818032853797,0.8292858123779296,0.7421875,0.8318525314331054,4.973458482053714,-0.2819722222222222,2,3
Oyo,Olorunsogo,4,Peri-urban / Migrant Dense (transitional),25.87,838.0,5.083832939,0.308618489,0.072678146,0.171137578,0.197052274,0.207546,0.318243891380126,26.1948303891242,0.5731584081109965,0.4788146468828309,0.447102204808649,22.9184336012476,-0.4324779874213836,1,2
Oyo,Oluyole,4,Peri-urban / Migrant Dense (transitional),25.14,2038.0,8.720138908,0.245316257,0.080981518,0.172189314,0.171772216,0.109377,0.275453079517381,31.6910427139089,0.8424141293480283,0.7117735090709868,0.7305828276134673,12.27017208232811,-0.06682105263157895,7,1
Oyo,Ona-Ara,4,Peri-urban / Migrant Dense (transitional),20.76,2198.0,8.744090657,0.245978064,0.083849852,0.174093736,0.165765334,0.388727,0.317583557653754,35.4951511947046,0.8579802677549165,0.7343250143116918,0.6725586858288995,6.074463422521786,-0.09217142857142857,3,0
Oyo,Orelope,4,Peri-urban / Migrant Dense (transitional),16.81,697.0,5.128383983,0.284490592,0.071587501,0.161517115,0.248742292,0.454755,0.341409059558869,25.8272382527083,0.5633691239030394,0.4499120842920591,0.4413064407975706,27.79544213973799,-0.5098558558558559,1,2
Oyo,Ori Ire,4,Peri-urban / Migrant Dense (transitional),15.8,941.0,6.048085496,0.298665197,0.077446584,0.17273654,0.178292535,0.312052,0.335360829820839,26.7092591361825,0.6320744564658717,0.5436023339293057,0.5867440933571723,22.7881842242689,-0.4561942148760331,3,1
Oyo,Oyo East,4,Peri-urban / Migrant Dense (transitional),14.62,723.0,7.60238727,0.261725548,0.082331916,0.175594664,0.13428331,0.277706,0.334650105436542,31.0060435478797,0.8388168471200126,0.7514923640659877,0.8431252070835659,6.21409569717035,-0.05477272727272726,0,0
Oyo,Oyo West,4,Peri-urban / Migrant Dense (transitional),13.9,756.0,8.95409017,0.230621716,0.083105575,0.16589833,0.145633481,0.213408,0.323673993738522,30.6339026524363,0.778114496275436,0.6889455928358921,0.8309332381847293,15.16071802812966,-0.42136,6,5
Oyo,Saki East,4,Peri-urban / Migrant Dense (transitional),19.69,855.0,6.266940227,0.266820537,0.075797901,0.159727949,0.293156634,0.317332,0.323662731101392,24.3082651585186,0.5639335541498094,0.4183870951334636,0.4214019321259998,24.5753495697603,-0.4801008403361344,2,2
Oyo,Saki West,4,Peri-urban / Migrant Dense (transitional),26.04,2835.0,5.721469222,0.275601618,0.075578705,0.160692813,0.280833236,0.465335,0.334992723181113,24.4168329611656,0.4326205586278161,0.2849423903827519,0.3329178566156432,22.293780689836,-0.4011939799331103,6,11
Oyo,Surulere,4,Peri-urban / Migrant Dense (transitional),18.35,1027.0,7.214326464,0.289000339,0.081437734,0.170982782,0.163745572,0.242348,0.333733886830794,29.7679097480214,0.8231808980305989,0.7202854156494141,0.820025889078776,3.688247470101196,-0.4426408450704225,2,0
Plateau,Barkin Ladi,4,Peri-urban / Migrant Dense (transitional),27.7,2792.0,7.086833312,0.408950717,0.065325283,0.174673667,0.22284595,0.476481,0.199895939719093,33.2119179438056,0.5458334946050877,0.5099523590832222,0.4041728042974705,11.1682740083728,-0.1681071428571428,35,120
Plateau,Bassa,4,Peri-urban / Migrant Dense (transitional),26.39,2808.0,6.089707115,0.443424351,0.07993504,0.210607235,0.233577929,0.477561,0.185868878752583,37.4962486546406,0.5727467744246774,0.3752514383067255,0.5996167141458263,16.62347287814844,-0.2881756756756757,66,416
Plateau,Bokkos,4,Peri-urban / Migrant Dense (transitional),32.55,3275.0,6.650564196,0.415741576,0.061077902,0.169682637,0.244974175,0.393694,0.194078934231716,30.6333715602097,0.5119769037986288,0.4324501971809231,0.3265497635821907,16.36290931891824,-0.295012,64,222
Plateau,Jos East,4,Peri-urban / Migrant Dense (transitional),41.5,2054.0,6.378124552,0.440268422,0.069318924,0.197119564,0.20492552,0.3488,0.173784363347651,33.2143249812888,0.6516585946083069,0.5487324595451355,0.7635632753372192,28.58162918410042,-0.4339075630252101,16,18
Plateau,Jos North,4,Peri-urban / Migrant Dense (transitional),1.0,245.0,8.516356684,0.353786688,0.070521056,0.173971252,0.179193742,0.347246,0.199481186712872,36.2868529801861,0.7090694593346637,0.6578637413356615,0.8602560292119565,6.461019802363668,0.435891304347826,66,128
Plateau,Jos South,4,Peri-urban / Migrant Dense (transitional),15.83,2763.0,7.950664057,0.367150378,0.066121593,0.16860237,0.189438442,0.428487,0.202464489475272,34.5353075112421,0.6645233340379668,0.6518309988626619,0.8139503292921113,7.6494140625,0.3651348314606742,48,86
Plateau,Kanam,2,Conflict-Affected / Nomadic,17.41,1636.0,3.894138525,0.451349078,0.083354026,0.229689503,0.275237762,0.479184,0.104304477402387,23.3438149899112,0.4306068420410156,0.1993613185652767,0.3282507011689336,23.22012249707688,-0.4514258555133079,7,111
Plateau,Kanke,2,Conflict-Affected / Nomadic,41.64,2900.0,5.539811372,0.438978321,0.073519233,0.206140501,0.256152481,0.647918,0.137464552560499,27.6582001227304,0.5515575408935547,0.3472204506397247,0.4310048818588257,14.4411667798913,-0.417008547008547,1,0
Plateau,Langtang North,2,Conflict-Affected / Nomadic,31.09,2481.0,5.213644332,0.416238642,0.075496135,0.197503345,0.247465055,0.519485,0.141517505501969,26.5719713864192,0.4088831543922424,0.2705207765102386,0.2821047306060791,15.84558343488858,-0.3691007194244604,0,0
Plateau,Langtang South,2,Conflict-Affected / Nomadic,40.67,2397.0,4.403893369,0.432780472,0.075768166,0.202125137,0.282694822,0.34727,0.175153244973459,23.3319457249467,0.3538400698930789,0.1684176371647761,0.3527605350200946,16.9212452064295,-0.41092,1,0
Plateau,Mangu,4,Peri-urban / Migrant Dense (transitional),21.99,3705.0,6.802654444,0.414959683,0.064744884,0.179587866,0.234887599,0.548764,0.181071093459373,31.6805293895016,0.5753463538917335,0.5103559064435529,0.4776261475709108,13.01664207796853,-0.2625451127819549,64,286
Plateau,Mikang,2,Conflict-Affected / Nomadic,41.14,2223.0,5.162122922,0.431789281,0.0747217,0.20334497,0.254823054,0.413344,0.154262290568995,26.710469965687,0.4744815826416016,0.3348795238294099,0.4119406248393812,24.91080470303181,-0.421421875,3,6
Plateau,Pankshin,4,Peri-urban / Migrant Dense (transitional),36.17,3854.0,6.173196497,0.429013797,0.066770768,0.18856167,0.23423807,0.417112,0.160720495582646,29.6444138577246,0.5863390470805921,0.4615842317280017,0.5195410477487664,22.5275149057127,-0.3804736842105264,10,18
Plateau,Qua'an Pan,2,Conflict-Affected / Nomadic,1.0,111.0,5.175175598,0.419473158,0.073524668,0.200670959,0.229674225,0.302109,0.178360007865881,27.3786384908935,0.5148950884419102,0.3600240891979587,0.4834861509261593,25.10573748464374,-0.4192741514360313,6,2
Plateau,Riyom,4,Peri-urban / Migrant Dense (transitional),39.84,2943.0,6.970481389,0.421927383,0.066181792,0.180593668,0.240716821,0.437681,0.223716143292326,35.5698678510765,0.5973290912175583,0.4782141669321868,0.5982785629013837,21.37128193697381,-0.312816,46,107
Plateau,Shendam,2,Conflict-Affected / Nomadic,5.3,610.0,4.884373046,0.423406486,0.074700241,0.201969739,0.24201647,0.553969,0.183150041164313,26.0797253736976,0.4765714174741275,0.2971540178571428,0.4437940027806666,22.14604612516213,-0.4546298200514139,2,3
Plateau,Wase,2,Conflict-Affected / Nomadic,25.62,2295.0,4.053971149,0.441757838,0.077131,0.208785473,0.280709536,0.0927481,0.13383035091761,22.6505903954278,0.3385905317826705,0.1494008428400213,0.2323181429776278,48.20159079581326,-0.4670118764845606,35,168
Rivers,Abua - Odual,4,Peri-urban / Migrant Dense (transitional),29.87,3615.0,9.519477862,0.212387774,0.064198232,0.112482961,0.147237429,0.0578282,0.285499722240693,27.4589150765868,0.5667407755949059,0.2697222962671397,0.8081921947245695,35.00776832217262,-0.2388947368421053,0,0
Rivers,Ahoada East,4,Peri-urban / Migrant Dense (transitional),3.48,248.0,9.433279585,0.203953266,0.067986043,0.122536205,0.18264059,0.0516619,0.229773906651597,26.9091093011441,0.6992927127414279,0.3521253267923991,0.9306782616509331,9.238912508632596,-0.02901562500000001,0,0
Rivers,Ahoada West,5,Urban Slums (better-off urban core),20.12,2148.0,9.243049983,0.209090284,0.065611648,0.118990606,0.171108801,0.242846,0.235267792636469,27.0463825501184,0.5726168015423942,0.3064999019398409,0.9035900901345646,17.77742442986231,-0.08402173913043477,18,38
Rivers,Akuku Toru,3,Riverine / Geographically Isolated,15.93,1099.0,8.189227777,0.225321088,0.063465439,0.113263175,0.13727058,0.210137,0.245479089640062,26.6398136275179,0.4034522410189168,0.196656730737579,0.4055126918835587,144.0742120343839,-0.1087558139534884,12,4
Rivers,Andoni,4,Peri-urban / Migrant Dense (transitional),28.23,2636.0,8.586427229,0.269057888,0.072807794,0.156489439,0.171292072,0.0842395,0.206263432926207,26.8283414354338,0.6179637908935547,0.1901393890380859,0.507561206817627,27.98331876456876,-0.1054761904761905,6,6
Rivers,Asari-Toru,4,Peri-urban / Migrant Dense (transitional),7.59,715.0,10.56109496,0.209300367,0.062851818,0.105610764,0.108129679,0.172888,0.379578966077221,28.6591069774666,0.761376953125,0.4040549755096435,0.8335342407226562,35.35130186338682,-0.05659259259259259,3,2
Rivers,Bonny,4,Peri-urban / Migrant Dense (transitional),12.51,1153.0,8.79738024,0.247356346,0.070432347,0.1396599,0.15334301,0.237719,0.279908771212591,28.2925031437472,0.573857959948088,0.2202611471477308,0.4243855225412469,29.11388678875448,0.06860869565217391,7,1
Rivers,Degema,3,Riverine / Geographically Isolated,22.94,2452.0,9.159217332,0.221635047,0.065065099,0.116418688,0.127893272,0.425921,0.301876468180828,27.5340084606597,0.5164619757204639,0.270689380412199,0.5002520814233896,111.824498094959,-0.06828301886792454,41,11
Rivers,Eleme,5,Urban Slums (better-off urban core),3.19,260.0,9.864555431,0.243524206,0.072312637,0.136387118,0.153406306,0.135921,0.284697116820341,27.6242762305951,0.8463138580322266,0.6087324778238933,0.9824932098388672,4.498437375438456,0.5266666666666667,11,14
Rivers,Emuoha,4,Peri-urban / Migrant Dense (transitional),,,9.303935329,0.20941963,0.068056828,0.121386955,0.16012373,0.135812,0.251958853655669,27.2171055342892,0.7552371342976888,0.4399879455566406,0.8870536804199218,15.82617751443696,-0.04693150684931507,0,0
Rivers,Etche,5,Urban Slums (better-off urban core),26.61,2849.0,9.239064638,0.219943366,0.073183616,0.138806242,0.205543248,0.377893,0.227034064326483,25.4040239286797,0.8590503268771701,0.7141889642786097,0.9328040370234737,5.968255621097502,0.07969026548672567,9,4
Rivers,Gokana,4,Peri-urban / Migrant Dense (transitional),28.12,2817.0,9.472512876,0.258167105,0.073661606,0.147579362,0.142003266,0.152913,0.287458627904256,27.9206112578436,0.7083475112915039,0.3383040110270182,0.8946617762247722,7.885676558299731,0.2569444444444444,0,0
Rivers,Ikwerre,4,Peri-urban / Migrant Dense (transitional),1.0,81.0,9.318900287,0.211808617,0.071752673,0.129800005,0.179091021,0.437955,0.244599665784069,27.0712949228623,0.822600584763747,0.6066701595599835,0.9224611429067758,8.763251567937935,0.1966944444444444,21,21
Rivers,Khana,5,Urban Slums (better-off urban core),27.98,3511.0,8.763253278,0.267897543,0.076506452,0.158045254,0.161908358,0.0507827,0.235587951855863,26.1475179220643,0.7070788306158942,0.3118229427853146,0.8661623774348078,8.054301715105685,0.06072602739726027,17,31
Rivers,Obio/Akpor,4,Peri-urban / Migrant Dense (transitional),,,10.49426372,0.213566913,0.072630193,0.125319917,0.136013581,0.024444,0.322785748920442,27.8386226688723,0.8766797637939453,0.6802766418457031,0.9750901794433594,2.347995352680092,0.8558913043478261,0,0
Rivers,Ogba - Egbema - Ndoni,4,Peri-urban / Migrant Dense (transitional),25.38,3080.0,9.43621919,0.193199244,0.072778329,0.130754644,0.203725923,0.638137,0.213988470405302,25.0956835031882,0.7083916664123535,0.6212571859359741,0.9268143177032471,21.79963156196213,-0.07815454545454545,0,0
Rivers,Ogu - Bolo,4,Peri-urban / Migrant Dense (transitional),15.44,498.0,9.581943724,0.241495327,0.069432343,0.134634642,0.147611135,0.452848,0.296685182384277,28.3519877784987,0.616280025906033,0.2840202384524875,0.686676820119222,36.1019295766844,0.029,0,0
Rivers,Okrika,3,Riverine / Geographically Isolated,28.12,2678.0,9.814585772,0.237824463,0.069383009,0.129722724,0.134717489,0.129782,0.29280257001253,27.4946853217572,0.5732555804045304,0.3105791515774197,0.5630641513400607,120.6522524350649,0.04205172413793103,6,10
Rivers,Omumma,5,Urban Slums (better-off urban core),11.12,478.0,9.144074429,0.223827875,0.073807572,0.143870189,0.247368739,0.325261,0.225704154719164,24.9933212513763,0.8627562271921259,0.7805069873207494,0.95328772695441,5.285530783913353,0.1682068965517241,4,3
Rivers,Opobo - Nkoro,4,Peri-urban / Migrant Dense (transitional),1.0,65.0,8.233810146,0.275645925,0.075595024,0.162626376,0.166754459,0.355238,0.201338281984836,26.2810048627318,0.6342893013587365,0.2086707628690279,0.5981436509352464,19.40546633873457,0.045,0,0
Rivers,Oyigbo,5,Urban Slums (better-off urban core),9.51,511.0,9.470819625,0.246839246,0.074682995,0.144395796,0.166489858,0.126685,0.249963115093397,26.0266647395227,0.7996283849080403,0.531686560312907,0.9449495951334635,6.006988821677791,0.15075,9,6
Rivers,Port-Harcourt,5,Urban Slums (better-off urban core),,,10.38815454,0.219099587,0.069417274,0.120947364,0.117011401,0.592875,0.354428787438401,28.0298162588853,0.8575646612379286,0.6648761961195204,0.9632105297512479,3.382940564836775,0.9604166666666667,97,54
Rivers,Tai,4,Peri-urban / Migrant Dense (transitional),7.15,369.0,9.328502349,0.260245617,0.075046537,0.149595351,0.154688754,0.202432,0.235679910115778,27.0870197595842,0.7689475377400716,0.4366247177124024,0.9733405431111654,2.50336186019829,0.1017391304347826,3,2
Sokoto,Binji,2,Conflict-Affected / Nomadic,91.77,6106.0,1.716422308,0.581894345,0.137399854,0.388019345,0.504211368,0.11601,0.21143141294739,22.1522217448952,0.1986674007616545,0.03377087492691843,0.1060168366683157,36.15716977745872,-0.550741935483871,12,21
